magic_number,mode,euler[0], euler[1], euler[2], v_e[0], v_e[1], v_e[2], u[0], u[1], dt,footer,time
3735928559,0,-27.51896858215332,0.6460703611373901,1.996390700340271,19.046751022338867,8.202229499816895,6.2364044189453125,0.0,0.0,0.005040000192821026,3405707998,67.91
3735928559,0,-27.678428649902344,0.5973968505859375,2.040196418762207,19.278955459594727,8.33396053314209,6.279243469238281,0.0,0.0,0.005040000192821026,3405707998,68.03
3735928559,0,-27.608314514160156,0.5491791367530823,2.018868923187256,19.498350143432617,8.470063209533691,6.35970401763916,0.0,0.0,0.005040000192821026,3405707998,68.22
3735928559,0,-27.630191802978516,0.6170855760574341,1.9681508541107178,19.72661590576172,8.596181869506836,6.420497894287109,0.0,0.0,0.005040000192821026,3405707998,68.34
3735928559,0,-27.67073631286621,0.6615198850631714,1.9278444051742554,19.94955825805664,8.734607696533203,6.474870204925537,0.0,0.0,0.005040000192821026,3405707998,68.48
3735928559,0,-27.576305389404297,0.618782639503479,1.9437168836593628,20.182348251342773,8.86258316040039,6.516942501068115,0.0,0.0,0.005040000192821026,3405707998,68.66
3735928559,0,-27.484163284301758,0.41697967052459717,2.0193755626678467,20.40522575378418,8.994723320007324,6.591763496398926,0.0,0.0,0.005038999952375889,3405707998,68.78
3735928559,0,-27.5231876373291,0.49740973114967346,1.9453288316726685,20.62318229675293,9.120904922485352,6.678361892700195,0.0,0.0,0.005040000192821026,3405707998,68.96
3735928559,0,-27.613513946533203,0.5988667011260986,1.892807126045227,20.849506378173828,9.255213737487793,6.721468925476074,0.0,0.0,0.005038999952375889,3405707998,69.09
3735928559,0,-27.607872009277344,0.5575401186943054,1.9084628820419312,21.074960708618164,9.386040687561035,6.780359745025635,0.0,0.0,0.005040000192821026,3405707998,69.28
3735928559,0,-27.62507438659668,0.5144485831260681,1.9276643991470337,21.300806045532227,9.511274337768555,6.843487739562988,0.0,0.0,0.005040000192821026,3405707998,69.40
3735928559,1,-27.650291442871094,0.5115892887115479,1.9140764474868774,21.3867130279541,9.565526008605957,6.891867160797119,0.0,0.0,0.005040000192821026,3405707998,69.46
3735928559,3,-27.650291442871094,0.5115892887115479,1.9140764474868774,21.393939971923828,9.570181846618652,6.891475200653076,0.0,0.0,0.005040000192821026,3405707998,69.49
3735928559,4,-27.649585723876953,0.5138816237449646,1.910357117652893,0.08627202361822128,0.05000406131148338,0.020462077111005783,0.0,0.0,0.005040000192821026,3405707998,69.54
3735928559,4,-27.640453338623047,0.5336531400680542,1.8681429624557495,0.3074982464313507,0.18056493997573853,0.08238084614276886,0.0,0.0,0.0050409999676048756,3405707998,69.73
3735928559,4,-27.660865783691406,0.5013720989227295,1.892928123474121,0.5306006669998169,0.3105734884738922,0.14356891810894012,0.0,0.0,0.005040000192821026,3405707998,69.84
3735928559,4,-27.633081436157227,0.42614486813545227,1.9016149044036865,0.752516508102417,0.4418381154537201,0.20671769976615906,0.0,0.0,0.005040000192821026,3405707998,70.02
3735928559,4,-27.606557846069336,0.4463227391242981,1.8749454021453857,0.9733312726020813,0.571634829044342,0.2690620720386505,0.0,0.0,0.005040000192821026,3405707998,70.15
3735928559,4,-27.648962020874023,0.3979923129081726,1.8885117769241333,1.1953891515731812,0.7014641761779785,0.3320578634738922,0.0,0.0,0.005040000192821026,3405707998,70.33
3735928559,5,-27.623109817504883,0.41383877396583557,1.8691798448562622,1.4429413080215454,0.8469209671020508,0.41833019256591797,0.0,0.0,0.005040000192821026,3405707998,70.51
3735928559,6,-27.614334106445312,0.35706615447998047,1.8836532831192017,1.6241543292999268,0.9552545547485352,0.4592154920101166,-5.330078125,0.07577195763587952,0.005040000192821026,3405707998,70.64
3735928559,6,-27.619213104248047,0.36717578768730164,1.862464189529419,1.8476680517196655,1.084147572517395,0.5206546187400818,-5.29044246673584,0.021707836538553238,0.005040000192821026,3405707998,70.76
3735928559,6,-27.549985885620117,0.34051719307899475,1.8445876836776733,2.0691230297088623,1.2120250463485718,0.583138108253479,-5.181176662445068,0.04857543483376503,0.005038999952375889,3405707998,70.95
3735928559,6,-24.283000946044922,0.26382872462272644,1.4231148958206177,2.2935574054718018,1.3659306764602661,0.6048468947410583,3.9280548095703125,-0.6357943415641785,0.005040000192821026,3405707998,71.07
3735928559,6,-0.4932543635368347,0.10242391377687454,-1.8614474534988403,2.5126521587371826,1.7018146514892578,0.6276463866233826,8.130629539489746,1.3983439207077026,0.005040000192821026,3405707998,71.20
3735928559,6,22.69013023376465,4.803225517272949,-3.548389196395874,2.6992151737213135,1.937515139579773,0.8303712606430054,7.203385353088379,1.9489349126815796,0.005040000192821026,3405707998,71.38
3735928559,6,22.408126831054688,4.283869743347168,-3.9712300300598145,2.9361886978149414,1.9686610698699951,0.9513514041900635,-0.7995374202728271,-2.2089173793792725,0.005040000192821026,3405707998,71.51
3735928559,6,9.711769104003906,-4.806606292724609,-3.986992835998535,3.236084222793579,1.9482232332229614,0.9882711172103882,-4.378857135772705,-6.523761749267578,0.005038999952375889,3405707998,71.70
3735928559,6,1.1906077861785889,-13.65981388092041,-2.463402032852173,3.5004513263702393,1.9884157180786133,1.102325677871704,0.21288293600082397,-3.9103636741638184,0.005040000192821026,3405707998,71.82
3735928559,6,2.2639594078063965,-14.58374309539795,-3.021974802017212,3.7036659717559814,2.1076531410217285,1.218942403793335,1.1293200254440308,-2.7450497150421143,0.005040000192821026,3405707998,71.95
3735928559,6,2.8761274814605713,-14.717065811157227,-3.172431468963623,3.9043636322021484,2.209277629852295,1.3378477096557617,0.441808819770813,-2.410311222076416,0.005040000192821026,3405707998,72.13
3735928559,6,1.9034161567687988,-9.068595886230469,-2.6212172508239746,4.028165817260742,2.287090301513672,1.6473214626312256,-1.1778125762939453,6.006403923034668,0.005040000192821026,3405707998,72.31
3735928559,6,-0.6650873422622681,8.262894630432129,-2.066025495529175,4.129063606262207,2.3508355617523193,1.7764127254486084,-1.0879402160644531,8.177950859069824,0.005038999952375889,3405707998,72.43
3735928559,6,-2.410743236541748,22.013032913208008,-2.0510551929473877,4.319229602813721,2.443354845046997,1.6326721906661987,-0.46512389183044434,4.812065124511719,0.005040000192821026,3405707998,72.62
3735928559,6,-2.137183427810669,21.26976203918457,-2.0229337215423584,4.587948322296143,2.555300712585449,1.636196494102478,-0.20933783054351807,3.764899730682373,0.005038999952375889,3405707998,72.74
3735928559,6,-1.726733684539795,21.545034408569336,-1.9053713083267212,4.81404972076416,2.670332908630371,1.690584659576416,0.5960341095924377,3.3647937774658203,0.005040000192821026,3405707998,72.86
3735928559,6,0.16029445827007294,19.340063095092773,-1.6383912563323975,5.081356048583984,2.798445463180542,1.73041832447052,0.5007510781288147,2.8963167667388916,0.005040000192821026,3405707998,73.04
3735928559,6,0.6962459087371826,18.32497787475586,-1.617716670036316,5.317607879638672,2.8964431285858154,1.8216450214385986,0.45123589038848877,3.4740638732910156,0.005038999952375889,3405707998,73.16
3735928559,6,2.1359431743621826,18.60455894470215,-1.3257097005844116,5.544195175170898,3.028303384780884,1.8913542032241821,1.3604135513305664,4.052951335906982,0.005038999952375889,3405707998,73.36
3735928559,6,3.446474313735962,19.196582794189453,-1.1654714345932007,5.791164875030518,3.1164987087249756,1.9425451755523682,0.5310668349266052,3.2282984256744385,0.005040000192821026,3405707998,73.48
3735928559,6,4.140835762023926,18.292133331298828,-1.1271748542785645,6.03093147277832,3.244488477706909,1.9760507345199585,1.3737428188323975,2.714348793029785,0.005038999952375889,3405707998,73.66
3735928559,6,6.229892253875732,14.94523811340332,-1.3860691785812378,6.308734893798828,3.374376058578491,1.9484573602676392,2.403311252593994,0.03764161095023155,0.005040000192821026,3405707998,73.79
3735928559,6,8.07939338684082,9.585233688354492,-2.0873966217041016,6.576394081115723,3.46793270111084,2.111926555633545,1.8064178228378296,1.1289793252944946,0.005040000192821026,3405707998,73.96
3735928559,6,6.740760803222656,9.744470596313477,-1.98049795627594,6.787761211395264,3.4924092292785645,2.3566033840179443,-2.1620981693267822,2.9741547107696533,0.005040000192821026,3405707998,74.08
3735928559,6,-0.5485569834709167,11.845030784606934,-2.186148166656494,7.011092185974121,3.5140578746795654,2.381682872772217,-4.971780776977539,1.1974867582321167,0.005040000192821026,3405707998,74.27
3735928559,6,-12.734734535217285,6.224231719970703,-1.9367494583129883,7.3155198097229,3.4949915409088135,2.400327682495117,-8.114039421081543,-1.491599678993225,0.005040000192821026,3405707998,74.39
3735928559,6,-26.54594612121582,2.2646422386169434,-0.6691709756851196,7.512139320373535,3.6048872470855713,2.5316879749298096,-8.070634841918945,0.04438164085149765,0.005040000192821026,3405707998,74.52
3735928559,6,-30.190752029418945,1.3879015445709229,-0.1386399120092392,7.717265605926514,3.7740283012390137,2.503192186355591,-5.66295862197876,-0.14440640807151794,0.005040000192821026,3405707998,74.70
3735928559,6,-29.66162872314453,0.7180437445640564,0.0662907138466835,7.920877933502197,3.9140737056732178,2.585897922515869,-5.411882400512695,0.38314059376716614,0.005040000192821026,3405707998,74.83
3735928559,6,-29.345090866088867,0.9782848358154297,-0.10733799636363983,8.125892639160156,4.039674282073975,2.6586215496063232,-5.934034824371338,0.43044033646583557,0.005040000192821026,3405707998,75.02
3735928559,6,-29.85061264038086,1.0601295232772827,-0.12345436215400696,8.334009170532227,4.163308620452881,2.714599609375,-5.785184383392334,0.28922292590141296,0.005040000192821026,3405707998,75.14
