magic_number,mode,euler[0], euler[1], euler[2], v_e[0], v_e[1], v_e[2], u[0], u[1], dt,footer,time
3735928559,0,-3.244375228881836,0.33387264609336853,-0.13379564881324768,1.6764705181121826,1.2441165447235107,1.8522824048995972,0.0,0.0,0.005038999952375889,3405707998,242.12
3735928559,0,-2.2133841514587402,0.7218182682991028,-0.09718511253595352,1.7566580772399902,1.3155263662338257,1.9426084756851196,0.0,0.0,0.005040000192821026,3405707998,242.30
3735928559,0,-1.6651287078857422,-1.124031901359558,-0.06958075612783432,1.8668087720870972,1.3871095180511475,2.0256268978118896,0.0,0.0,0.005040000192821026,3405707998,242.42
3735928559,0,-0.836209774017334,-1.8374356031417847,-0.059479910880327225,1.9314647912979126,1.4497344493865967,2.1461925506591797,0.0,0.0,0.005038999952375889,3405707998,242.60
3735928559,0,-0.6281994581222534,-1.9990314245224,-0.010460005141794682,2.016484260559082,1.5124285221099854,2.2200632095336914,0.0,0.0,0.005040000192821026,3405707998,242.72
3735928559,0,-0.7183327078819275,-2.0857672691345215,-0.028810594230890274,2.094831705093384,1.5621402263641357,2.3268845081329346,0.0,0.0,0.005040000192821026,3405707998,242.91
3735928559,0,-2.0000319480895996,-2.2543768882751465,-0.030063562095165253,2.171760082244873,1.6180471181869507,2.428499698638916,0.0,0.0,0.005040000192821026,3405707998,243.03
3735928559,0,-2.3239705562591553,-1.977541208267212,-0.05017983540892601,2.2473137378692627,1.6815518140792847,2.5223388671875,0.0,0.0,0.005038999952375889,3405707998,243.21
3735928559,0,-2.969841480255127,-1.7584912776947021,-0.06610692292451859,2.3263349533081055,1.736515998840332,2.6218409538269043,0.0,0.0,0.005040000192821026,3405707998,243.32
3735928559,0,-3.6713550090789795,-1.663374900817871,-0.07337193191051483,2.407806396484375,1.79554283618927,2.714517116546631,0.0,0.0,0.005038999952375889,3405707998,243.51
3735928559,0,-4.233485221862793,-1.7978219985961914,-0.07828201353549957,2.485356330871582,1.8589638471603394,2.8073346614837646,0.0,0.0,0.005040000192821026,3405707998,243.63
3735928559,0,-4.4373369216918945,-1.711990237236023,-0.0806453675031662,2.558946371078491,1.9264202117919922,2.903186082839966,0.0,0.0,0.005040000192821026,3405707998,243.81
3735928559,0,-4.4488372802734375,-1.4371991157531738,-0.09507481753826141,2.632261037826538,1.992516279220581,2.9991424083709717,0.0,0.0,0.005040000192821026,3405707998,243.93
3735928559,0,-4.41360330581665,-0.9913679957389832,-0.12194518744945526,2.7055606842041016,2.0564396381378174,3.0932931900024414,0.0,0.0,0.005038999952375889,3405707998,244.13
3735928559,0,-4.812020778656006,-0.5221269130706787,-0.20317144691944122,2.7776846885681152,2.0773818492889404,3.210925579071045,0.0,0.0,0.005040000192821026,3405707998,244.24
3735928559,0,-9.699610710144043,-0.14147859811782837,-0.5411556959152222,2.8642642498016357,2.073594093322754,3.30733585357666,0.0,0.0,0.005038999952375889,3405707998,244.43
3735928559,0,-14.78131103515625,-1.6565386056900024,-0.6394392251968384,2.9685893058776855,2.1470513343811035,3.356574296951294,0.0,0.0,0.005040000192821026,3405707998,244.56
3735928559,0,-16.825626373291016,-3.090754985809326,-0.5102500915527344,3.033682346343994,2.238133430480957,3.442639112472534,0.0,0.0,0.005040000192821026,3405707998,244.69
3735928559,0,-17.005556106567383,-3.347371816635132,-0.4565807580947876,3.106912612915039,2.317323923110962,3.526487112045288,0.0,0.0,0.005040000192821026,3405707998,244.87
3735928559,0,-16.59022331237793,-3.4741063117980957,-0.382899671792984,3.1794657707214355,2.4004900455474854,3.6078667640686035,0.0,0.0,0.005040000192821026,3405707998,244.98
3735928559,0,-15.518240928649902,-3.39660906791687,-0.3274836838245392,3.250781774520874,2.4876151084899902,3.6927170753479004,0.0,0.0,0.005038999952375889,3405707998,245.17
3735928559,0,-13.824256896972656,-3.0880579948425293,-0.3033290505409241,3.3193817138671875,2.578833818435669,3.7760281562805176,0.0,0.0,0.005038999952375889,3405707998,245.29
3735928559,0,-11.526049613952637,-2.6554651260375977,-0.24981814622879028,3.3882997035980225,2.670778751373291,3.8598053455352783,0.0,0.0,0.005040000192821026,3405707998,245.48
3735928559,0,-8.89555835723877,-2.2755541801452637,-0.18093395233154297,3.461954355239868,2.7603631019592285,3.948474407196045,0.0,0.0,0.005040000192821026,3405707998,245.60
3735928559,0,-6.112748146057129,-2.0069820880889893,-0.11654642224311829,3.5384347438812256,2.84206485748291,4.038670539855957,0.0,0.0,0.005040000192821026,3405707998,245.79
3735928559,0,-3.4366464614868164,-1.9328463077545166,-0.08619116246700287,3.6151978969573975,2.9153637886047363,4.134489059448242,0.0,0.0,0.005040000192821026,3405707998,245.92
3735928559,0,-1.3097798824310303,-2.1407690048217773,-0.09037724882364273,3.697514295578003,2.9707396030426025,4.234433650970459,0.0,0.0,0.005038999952375889,3405707998,246.05
3735928559,0,-0.20294803380966187,-2.832314968109131,-0.10483945161104202,3.7811174392700195,3.0155510902404785,4.338379383087158,0.0,0.0,0.005038999952375889,3405707998,246.24
3735928559,0,-0.07516392320394516,-3.8418827056884766,-0.10457391291856766,3.864973306655884,3.052863359451294,4.444760322570801,0.0,0.0,0.005040000192821026,3405707998,246.36
3735928559,0,-0.8966652750968933,-5.06460428237915,-0.048256371170282364,3.9448325634002686,3.0833771228790283,4.555147171020508,0.0,0.0,0.005040000192821026,3405707998,246.55
3735928559,0,-2.630603075027466,-6.379626274108887,0.10560448467731476,4.021580696105957,3.1110358238220215,4.666635513305664,0.0,0.0,0.005040000192821026,3405707998,246.68
3735928559,0,-5.065731048583984,-7.481840133666992,0.3302720785140991,4.08390474319458,3.1416215896606445,4.7808518409729,0.0,0.0,0.005040000192821026,3405707998,246.87
3735928559,0,-7.627712726593018,-7.934964656829834,0.48881039023399353,4.141605377197266,3.1874806880950928,4.88473653793335,0.0,0.0,0.005040000192821026,3405707998,246.99
3735928559,0,-9.999662399291992,-8.254404067993164,0.6219199895858765,4.206574440002441,3.238023519515991,4.981301784515381,0.0,0.0,0.005040000192821026,3405707998,247.12
